date,log_return,weekday,days_to_friday,target_forward_return,target_horizon_scaled_return,fwd_rvol,atm_iv_30d,quantile_0_prob,quantile_1_prob,quantile_2_prob,quantile_3_prob,expected_scaled_return_sq_plain,expected_scaled_return_sq,expected_realised_variance_plain,expected_realised_variance,expected_realised_volatility_plain,expected_realised_volatility
2013-08-20,0.0030349036951541,1,4,0.0090772181511166,0.0045386090755583,0.1034475365269082,0.1310137654848318,0.22290594647504863,0.19512749902671292,0.38581760229132805,0.19614895220691042,0.00010400985716944958,2.601691493518609e-05,0.026210484006701295,0.006556262563666895,0.16189652252812997,0.08097075128505907
2013-08-21,-0.0060790460763822,2,3,0.0060423144559625,0.0034885318776783168,0.1033059748766446,0.1368717987915716,0.22594958441506874,0.2170755323291753,0.3585478952709459,0.19842698798480995,0.00010483446609073637,2.620861652268409e-05,0.026418285454865565,0.006604571363716391,0.162537027950143,0.0812685139750715
2013-08-22,0.009104766992919,3,2,0.0121213605323447,0.008571096229627918,0.0991057993948676,0.1313633815916969,0.1967713579409977,0.23500821977787717,0.35939415746323666,0.2088262648178885,0.00010010206017210291,2.5041809008749802e-05,0.025225719163369933,0.0063105358702049506,0.15882606575549849,0.07943888135041273
2013-08-23,0.0030165935394257,4,1,0.0030165935394257,0.0030165935394257,0.0990842722870095,0.1242433720075713,0.23648374774767897,0.24989993014763498,0.33151073569867634,0.18210558640600977,0.00010308537560194479,2.580539214729649e-05,0.025977514651690087,0.006502958821118715,0.1611754157794857,0.08064092522484297
2013-08-26,-0.0030165935394256,0,5,-0.0182375875497808,-0.00815609710138274,0.0990627405011426,0.1349246369021604,0.2084170800429758,0.18982841798817168,0.40490280142210827,0.19685170054674425,0.00010097139237035712,2.5256407226078037e-05,0.025444790877329995,0.006364614620971665,0.15951423409003346,0.07977853483846181
2013-08-27,-0.0152209940103552,1,4,-0.015220994010355201,-0.0076104970051776005,0.0852034087451865,0.1517228095178927,0.21154605775412877,0.17435815255109222,0.39041492719677423,0.22368086249800476,0.00010744708083362068,2.686177020840517e-05,0.027076664370072414,0.0067691660925181035,0.16454988413873894,0.08227494206936947
2013-08-28,0.0030627895305457,2,3,0.0,0.0,0.0869230174733996,0.148792534872831,0.20722260801812606,0.19159268318268094,0.35673823495900253,0.24444647384019044,0.00011035584175163294,2.7605039457611987e-05,0.0278096721214115,0.00695646994331822,0.16676232224759735,0.08340545511726569
2013-08-29,0.0,3,2,-0.0030627895305457,-0.002165719246396027,0.0919819188225191,0.1539077629475013,0.23335511890383878,0.21532283479991762,0.3368678262746128,0.21445422002163078,0.00010943997232486585,2.739628310651451e-05,0.027578873025866195,0.006903863342841657,0.16606888036554648,0.08308948996619041
2013-08-30,-0.0030627895305457,4,1,-0.0030627895305457,-0.0030627895305457,0.0913959625375096,0.1568821568522433,0.2241521189311007,0.25083962509677715,0.31013990209083625,0.2148683538812859,0.00010689001253797873,2.6738379197141237e-05,0.02693628315957064,0.006738071557679592,0.1641227685593033,0.08208575733755273
2013-09-03,0.006116227017436,1,4,0.015220994010354899,0.0076104970051774495,0.0939669627437861,0.1541222820601264,0.2306534278326012,0.16460824708286817,0.34971024535586587,0.2550280797286648,0.00011811400619418755,2.9528501548546888e-05,0.029764729560935264,0.007441182390233816,0.17252457668672966,0.08626228834336483
