entry_date,exit_date,direction,direction_label,n_contracts,entry_iv,realised_vol,iv_rv_spread,entry_price,exit_price,straddle_premium,option_pnl,hedge_pnl,txn_cost,net_pnl,holding_days,stopped_out
2019-10-25,2019-11-26,-1,long_vol,131,0.1068734335669217,0.06133904943151378,0.04553438413540791,3025.0,3140.0,7621.28546675151,-508111.60385555215,714078.4623425454,998.3883961444478,204968.4700908488,22,False
2019-11-27,2019-12-03,-1,long_vol,143,0.0935179324022753,0.10976583190979505,-0.01624789950751976,3155.0,3095.0,6955.551580490874,-290917.20720369474,18982.450227810994,994.643876010195,-248660.96900254872,3,True
2019-12-16,2020-01-17,-1,long_vol,141,0.093797736520547,0.06867050220519896,0.025127234315348038,3195.0,3330.0,7064.80946541551,-907361.8653764131,1131660.3904317599,996.1381346235869,223302.3869207232,22,False
2020-01-27,2020-02-27,1,short_vol,79,0.1636926726806814,0.23853121137024655,-0.07483853868956514,3245.0,2990.0,12521.395790434917,1025309.7325556416,511629.186872518,989.1902674443585,1535949.7291607151,22,False
2020-02-28,2020-03-31,1,short_vol,36,0.3876429751042037,0.8696321156344778,-0.48198914053027414,2970.0,2610.0,27127.024687246376,319427.11125913047,-447984.8459978603,976.5728887408695,-129534.3076274707,22,False
2020-04-01,2020-05-04,1,short_vol,32,0.5160434310306543,0.36045160905966256,0.15559182197099175,2500.0,2855.0,30384.833569427905,163685.32577830701,-351499.67684938083,972.3146742216929,-188786.66574529553,22,False
2020-06-11,2020-06-29,1,short_vol,41,0.3400582448945146,0.2085556932865767,0.1315025516079379,3015.0,3060.0,24160.677211673374,-301570.9419314432,22049.36601632891,990.5877656786083,-247646.94141965208,12,True
2020-10-28,2020-11-30,1,short_vol,36,0.3512875275419341,0.17110778790765774,0.18017973963427636,3285.0,3625.0,27192.824637899754,245058.3130356089,-399168.9509977398,978.9416869643911,-155089.57964909528,22,False
2021-03-16,2021-04-16,-1,long_vol,68,0.1569155587252171,0.12265757270859597,0.034257986016621125,3960.0,4185.0,14647.834633612252,-533947.2449143669,525232.9361831575,996.0527550856332,-9710.361486295003,22,False
2021-04-19,2021-05-19,-1,long_vol,72,0.1413443982145928,0.1358451632767682,0.0054992349378245875,4160.0,4115.0,13860.902322256403,673984.967202461,-660327.2833967962,997.984967202461,12659.698838462307,22,False
2021-05-20,2021-06-22,-1,long_vol,64,0.1581486844831654,0.0869333863245407,0.0712152981586247,4160.0,4245.0,15508.526465651972,448545.69380172616,72380.55743206103,992.5456938017262,519933.70553998544,22,False
2021-06-23,2021-07-26,-1,long_vol,85,0.1176249775720455,0.11021637062031724,0.007408606951728264,4240.0,4420.0,11756.950372039682,-530659.218376627,504961.27677233325,999.3407816233731,-26697.282385917082,22,False
2021-07-29,2021-08-30,-1,long_vol,75,0.1273474006233356,0.08146767316244771,0.04587972746088789,4420.0,4525.0,13268.989987570694,207674.24906780207,12572.155020118036,995.1742490678021,219251.22983885228,22,False
2021-08-31,2021-09-28,-1,long_vol,80,0.1158719719228746,0.12725507830196697,-0.011383106379092373,4520.0,4355.0,12346.58225452331,-333394.8787584618,46811.59319276685,987.7265803618648,-246931.6450904662,19,True
